CvLaboral_Id|CvCtPais_Id|CvCtSueldo_id|CvCtExperiecia_Id|CvCtContrato_Id|CvCtSector_Id|CvDatosPersonales_Id|CvLaborales_EntidadFederativa|CvLaboral_Empresa|CvLaboral_Puesto|CvLaboral_Del|CvLaboral_Al
3314|1|3|52|1|2|7209|CIUDAD DE MÉXICO|ADECO para Procter & Gamble|Becaria de Recursos Humanos|2011-11-20|2013-06-20
3316|1|3|48|1|2|7817|ESTADO DE MÉXICO|Sonv Comercio de México S.A.de C. V. |Desarrolladora de Sistemas y Web Development |2001-10-08|2003-05-23
3317|1|5|48|1|1|7817|CIUDAD DE MÉXICO|Procuraduría General de la República|Jefa de Departamento de Desarrollo de Interfases |2003-07-16|2004-12-31
3318|1|5|48|1|2|7817|CIUDAD DE MÉXICO|ELEKTRA|Desarrolladora de Sistemas|2005-04-16|2008-07-16
3319|1|6|16|1|2|5538|CIUDAD DE MÉXICO|GRUPO ANGELES SERVICIOS DE SALUD|GERENTE DE DESARROLLO TECNOLÓGICO|1998-06-01|2012-02-28
3320|1|5|48|3|2|7817|CIUDAD DE MÉXICO|Aplicaciones y Comunicaciones - Cliente Nissan|Analista Programador|2008-07-30|2009-05-31
3321|1|5|16|1|2|5538|ESTADO DE MÉXICO|CENTRO MÉDICO DE TOLUCA|JEFE DE INGENIERÍA BIOMÉDICA|1992-03-01|1998-05-30
3324|1|3|2|2|1|5557|CHIHUAHUA|SECRETARIA DE SALUD|EPIDEMIOLOGO JURISDICCIONAL|1992-02-17|1996-02-15
3325|1|4|2|2|1|5557|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUPERVISOR MEDICO EN AREA NORMATIVA|1996-02-16|1997-06-15
3327|1|6|2|6|1|7549|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECCIÓN DE ÁREA|2014-07-01|2015-12-30
3328|1|4|2|3|1|7549|CIUDAD DE MÉXICO|INSTITUTO NACIONAL ELECTORAL|ASISTENTE DE COORDINADOR DE PROYECTOS|2014-01-16|2014-06-30
3329|1|4|19|1|1|7549|CIUDAD DE MÉXICO|INSTITUTO NACIONAL PARA LA EVALUACION DE LA EDUCACIÓN|ASISTENTE DE JEFE DE PROYECTOS|2012-07-13|2013-08-30
3330|1|4|2|1|1|7549|CIUDAD DE MÉXICO|INSTITUTO FEDERAL ELECTORAL|Coordinador de Unidades de Servicios Especializados |2008-12-01|2012-07-06
3331|1|2|16|2|2|7777|NUEVO LEÓN|HOSPITAL CHRISTUS MUGUERZA ALTA ESPECIALIDAD|ESTANCIA PROFESIONAL|2006-06-01|2007-12-31
3334|1|5|16|3|2|7777|CIUDAD DE MÉXICO|Selecciones Médicas S.A. de C.V.|ESPECIALISTA DE PRODUCTO|2008-07-15|2010-06-15
3335|1|6|16|1|2|7777|CIUDAD DE MÉXICO|INFRA S.A. DE C.V.|LÍDER DE PROYECTO / JEFE CLÍNICA DEL SUEÑO|2010-07-01|2012-01-31
3336|1|5|16|1|1|7614|CIUDAD DE MÉXICO|Instituto Nacional de Pediatria|Ingeniero Biomédico|1992-08-16|2010-07-15
3337|1|5|16|2|1|7614|CIUDAD DE MÉXICO|Centro Nacional De Excelencia Tecnológica en Salud |Jefe de Departamento |2011-02-16|2011-07-15
3338|1|4|16|2|1|11799|CIUDAD DE MÉXICO|CENTRO NACIONAL DE EXCELENCIA TECNOLÓGICA EN SALUD|SUBDIRECTORA DE EVALUACIÓN CLÍNICA DE TECNOLOGÍAS PARA LA SALUD|2008-03-01|2016-07-20
3340|1|13|2|2|1|5860|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR GENERAL DE EPIDEMIOLOGIA|2013-07-16|2016-07-20
3343|1|3|2|4|1|11559|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD FEDERAL|APOYO ADMINISTRATIVO EN SALUD A-4|2009-05-16|2009-12-31
3345|1|5|2|2|1|11559|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD FEDERAL|SOPORTE ADMINISTRATIVO C|2010-01-01|2012-01-31
3347|1|6|2|2|1|11559|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD FEDERAL|JEFE DE DEPARTAMENTO DE CONTRATOS DE ADQUISICIONES Y OBRAS PUBLICAS|2012-02-01|2013-05-31
3348|1|7|2|2|1|11559|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD FEDERAL|SUBDIRECTORA HOMÓLOGA|2013-06-01|2016-07-20
3349|1|7|16|2|1|11809|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirector de área|2014-07-16|2016-07-20
3350|1|7|16|1|1|11809|CIUDAD DE MÉXICO|Instituto Mexicano del Seguro Social|Médico no familiar|1990-03-01|2016-07-20
3351|1|3|16|1|1|5626|CIUDAD DE MÉXICO|Dirección General de Servicios de Salud Pública en el Distrito Federal|médico de base|1981-06-01|1989-07-15
3352|1|3|19|3|2|11538|CIUDAD DE MÉXICO|INSTITUTO DE ESTUDIOS HISTÓRICOS CARLOS SIGÜENZA Y GÓNGORA|ASISTENTE|2009-03-16|2012-12-21
3353|1|4|2|2|1|5626|CIUDAD DE MÉXICO|Instituto Nacional de Pediatría|Jefe de departamento - Subdirector|1989-07-16|1995-02-15
3354|1|5|2|2|1|11932|CIUDAD DE MÉXICO|ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICENCIA PÚBLICA|SOPORTE ADMINISTRATIVO D|2013-09-01|2015-12-31
3355|1|6|2|2|1|11932|CIUDAD DE MÉXICO|CAMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN|ASESOR B|2011-10-16|2012-08-31
3356|1|7|52|2|1|5626|CIUDAD DE MÉXICO|Secretaría de Salud. Comisión Nacional de Arbitraje Médico,|Director de área|1995-02-16|2016-07-31
3357|1|5|2|2|1|11932|CIUDAD DE MÉXICO|SECRETARIA DE GOBERNACIÓN|JEFE DE DEPARTAMENTO DE ANALISIS POLITICO LEGISLATIVO|2007-12-01|2010-01-29
3359|1|6|52|2|1|11767|CIUDAD DE MÉXICO|CONAMED|JEFE DE DEPARTAMENTO EVENTUAL|2009-04-01|2009-11-01
3360|1|6|52|1|1|11767|CIUDAD DE MÉXICO|CONAMED|SUBDIRECTOR DE COORDINACION MEDICA|2009-11-01|2016-07-31
3361|1|4|52|2|1|11767|CIUDAD DE MÉXICO|CONAMED|SUBCOORDINADORA MEDICA DE ARBITRAJE|2001-03-16|2009-04-01
3362|1|6|2|2|1|7791|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2011-06-15|2016-07-20
3364|1|4|2|2|1|7791|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO|1999-05-01|2011-06-15
3365|1|6|2|2|1|11653|CIUDAD DE MÉXICO|CENTRO NACIONAL DE TRASPLANTES|SUBDIRECTOR ADMINISTRATIVO|2016-03-01|2016-06-20
3366|1|3|2|1|1|11653|YUCATÁN|SERVICIOS DE SALUD DE YUCATÁN|APOYO ADMINISTRATIVO A1|2015-07-01|2016-06-20
3368|1|5|2|2|1|7791|CIUDAD DE MÉXICO|UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO|DELEGADO ADMINISTRATIVO|1989-05-30|1999-05-01
3369|1|3|2|3|1|11653|YUCATÁN|CENTRO ESTATAL DE TRASPLANTES DE YUCATÁN|COORDINADOR ADMINISTRATIVO|2014-02-01|2015-06-30
3370|1|3|2|1|1|7791|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE OFICINA|1984-07-01|1989-05-30
3371|1|4|2|1|1|11653|YUCATÁN|SERVICIO DE ADMINISTRACIÓN TRIBUTARIA / SECRETARIA DE HACIENDA Y CREDITO PÚBLICO|ACTUARIO FISCAL / ABOGADO TRIBUTARIO|2006-10-01|2008-01-31
3375|1|4|2|2|1|11829|CIUDAD DE MÉXICO|CONAMED|SOPORTE ADMINISTRATIVO|2004-03-01|2010-05-15
3379|1|6|2|2|1|7855|CIUDAD DE MÉXICO|Centro Nacional de Excelencia Tecnológica en Salud|Jefa de Departamento de Evaluación de Impacto Social|2012-09-16|2016-07-20
3383|1|6|10|2|1|7546|CIUDAD DE MÉXICO|Centro Nacional de Excelencia en Tecnológica en Salud|Departamento de Evaluación de Impacto Económico|2015-02-16|2016-07-20
3384|1|4|10|3|1|7546|MORELOS|Instituto Nacional de Salud Pública|Colaborador de investigación|2014-10-01|2014-11-30
3385|1|5|1|3|1|7855|CIUDAD DE MÉXICO|Academia Mexicana de Ciencias |Asistente de investigación|2011-03-16|2012-06-15
3388|1|2|10|5|2|7546|CIUDAD DE MÉXICO|Novartis Farmacéutica S.A. de C.V.|Colaborador externo en farmacoeconomía e investigación clínica|2012-06-04|2013-11-30
3391|1|6|2|2|1|12015|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR|2013-11-01|2016-12-31
3392|1|2|10|5|1|7546|CIUDAD DE MÉXICO|Instituto Nacional de Cancerología|Colaborador en farmacoeconomía e investigación clínica|2010-07-15|2011-01-31
3397|1|4|44|2|2|7170|CIUDAD DE MÉXICO|SECORH SA DE CV|COORDINADOR ACADÉMICO |2008-02-27|2011-08-30
3398|1|4|44|2|2|7170|CIUDAD DE MÉXICO|GRUPO GCF|JEFE DE RECURSOS HUMANOS|2011-09-01|2013-10-10
3399|1|5|11|2|1|12015|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2008-06-15|2013-10-31
3400|1|3|12|4|1|11876|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|APOYO ADMINISTRATIVO A6|2002-01-01|2005-08-30
3401|1|4|11|2|1|12015|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO TIPO "C"|2006-09-16|2008-06-14
3403|1|2|11|2|2|12015|MORELOS|COOPERATIVA TILZA S.C.L.|JEFE DE DEPARTAMENTO|2005-08-01|2006-09-14
3407|1|2|2|1|1|11779|CIUDAD DE MÉXICO|TRIBUNAL SUPERIOR DE JUSTICIA DEL DISTRITO FEDERAL|ENCARGADA DE OFICIALÍA DE PARTES|1999-01-01|2001-12-16
3410|1|7|29|2|1|7557|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFA DEPTO. APLICACIÓN DE PROGRAMAS LABORALES Y ASUNTOS SINDICALES|1992-01-01|2016-07-20
3411|1|4|12|3|1|11876|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2005-09-01|2011-02-15
3413|1|3|2|3|1|11556|CIUDAD DE MÉXICO|SEP|JEFE DEL DEPARTAMENTO  DE CONTRATOS|1998-04-16|1999-07-15
3414|1|5|2|1|1|11556|CIUDAD DE MÉXICO|SEP|SUBDIRECTORA DE ADMINISTRACIÓN DE SERVICIOS DE TELECOMUNICACIONES|1999-07-16|2003-07-15
3415|1|6|43|3|3|11556|CIUDAD DE MÉXICO|INSTITUTO LATINOAMERICANO DE COMUNICACIÓN EDUCATIVA|SUBDIRECTORA DE ADMINISTRACION DE RADIO Y TELEVISIÓN|2003-08-01|2004-01-30
3416|1|5|43|3|2|11556|CIUDAD DE MÉXICO|GRUPO SICTEL, S.A. DE C.V.|GERENTE DE ADMINISTRACIÓN  |2004-01-16|2005-08-30
3419|1|4|2|2|1|11556|CIUDAD DE MÉXICO|SSA|JEFE DEL DEPARTAMENTO DE ADQUISICIÓN DE EQUIPO Y MATERIAL DE ADMON|2006-06-16|2013-07-30
3420|1|7|2|2|1|11773|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR DE ÁREA |2006-08-01|2016-08-01
3421|1|4|2|2|1|11556|CIUDAD DE MÉXICO|SSA|Apoyo Director General Adjunto|2014-01-16|2014-06-30
3423|1|7|2|1|1|11798|ESTADO DE MÉXICO|TRIBUNAL ELECTORAL DEL ESTADO DE MEXICO|COORDINAR DE PONENCIA (SECRETARIO DE ESTUDIO Y CUENTA)|2014-10-16|2016-03-15
3424|1|6|2|1|1|11798|ESTADO DE MÉXICO|TRIBUNAL ELECTORAL DEL ESTADO DE MEXICO|SECRETARIO PROYECTISTA|2013-06-16|2014-10-15
3425|1|5|2|1|1|11798|ESTADO DE MÉXICO|TRIBUNAL ELECTORAL DEL ESTADO DE MEXICO|SECRETARIO AUXILIAR JURIDICO|2010-01-01|2013-06-15
3426|1|6|29|3|2|11798|ESTADO DE MÉXICO|DESPACHO JURIDICO CONTABLE R&C|SOCIO FUNDADOR-ABOGADO POSTULANTE. LITIGIO|2006-11-01|2008-12-31
3427|1|6|44|1|1|11798|ESTADO DE MÉXICO|INSTITUTO ELECTORAL DEL ESTADO DE MEXICO|VOCAL DE CAPACITACION ELECTORAL |2009-01-19|2009-08-30
3428|1|5|2|1|1|11798|ESTADO DE MÉXICO|INSTITUTO ELECTORAL DEL ESTADO DE MEXICO|JEFE DE DEPARTAMENTO|2006-01-15|2006-09-30
3429|1|5|10|1|2|7495|CIUDAD DE MÉXICO|Servicios Médicos Bazafi S.A. de C.V.|Ingeniero Biomédico|2011-02-01|2013-05-31
3430|1|5|10|2|1|7495|CIUDAD DE MÉXICO|Centro Nacional de Excelencia Tecnológica en Salud|Jefe de Departamento de Cuidados Intensivos y Quirófano|2013-11-01|2015-05-15
3431|1|6|2|2|1|7495|CIUDAD DE MÉXICO|Centro Nacional de Excelencia Tecnológica en Salud|Jefe de Departamento de Imagen y Radioterapia|2015-05-16|2016-07-20
3432|1|4|43|6|1|7834|CIUDAD DE MÉXICO|SALUD/CONAMED|JEFE DE DEPARTAMENTO|2012-07-13|2016-07-20
3433|1|3|11|1|1|5651|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|Jefe de Oficina|1980-07-01|1991-07-15
3434|1|4|11|2|1|5651|CIUDAD DE MÉXICO|Secretaría de Salud|Jefe de Departamento|1992-02-16|1995-02-15
3435|1|6|2|1|1|5651|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirector de Área|1995-12-16|2003-04-30
3436|1|6|2|3|1|5651|CIUDAD DE MÉXICO|Secretaría de Salud|Asesor Homologo a Subdirector|2004-08-01|2007-09-30
3437|1|6|2|6|1|5651|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirector de Área|2007-10-01|2010-10-15
3438|1|6|2|1|1|5651|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirector de Área|2010-10-16|2014-02-15
3439|1|12|2|2|1|5651|CIUDAD DE MÉXICO|Secretaría de Salud|Director de Área|2014-02-16|2016-07-20
3440|1|3|32|2|1|7502|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFATURA DE DEPARTAMENTO|2007-01-01|2016-01-01
3441|1|3|2|2|1|11556|CIUDAD DE MÉXICO|SEP|ASESORA DEL  OFICIAL MAYOR|1995-03-01|1997-02-28
3442|1|3|1|1|1|11556|CIUDAD DE MÉXICO|ISSSTE|ASESORA DEL SUBDIRECTOR GENERAL DE ABASTECIMIENTO |1997-03-03|1998-03-30
3443|1|2|22|6|2|7627|CIUDAD DE MÉXICO|BROMENTE|PRODUCTOR|2014-07-05|2014-10-30
3444|1|2|24|6|2|7656|CIUDAD DE MÉXICO|Opticas Franklin, S. De R. L.|GERENTE EN ENTRENAMIENTO|1990-04-01|1990-07-31
3445|1|2|14|1|1|7656|CIUDAD DE MÉXICO|AZUFRERA PANAMERICANA|AUXILIAR ADMINISTRATIVO|1989-09-01|1990-02-15
3446|1|2|14|1|1|7656|CIUDAD DE MÉXICO|SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO|JEFE DE OFICINA|1989-05-01|1989-08-31
3447|1|2|22|6|2|7656|CIUDAD DE MÉXICO|FESTIVAL INTERNACIONAL CERVANTINO|ASISTENTE DE COORDINACIÓN DE GIRAS|1986-11-01|1989-11-30
3448|1|4|12|3|2|11986|CIUDAD DE MÉXICO|Peredo Blazquez Constructores|Residente de Obra|1999-08-02|2002-02-15
3449|1|6|2|2|1|7356|CIUDAD DE MÉXICO|SECRETARIA DE EDUCACIÓN PUBLICA|COORDINADOR ADMINISTRATIVO|2008-03-16|2013-12-31
3450|1|5|2|2|1|7356|CIUDAD DE MÉXICO|PROCURADURIA FEDERAL DEL CONSUMIDOR|COORDINADOR ADMINISTRATIVO|2002-06-16|2008-02-28
3451|1|5|2|2|1|7325|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|JEFE DE DEPAERTAMENTO|1978-03-16|2016-07-21
3452|1|5|2|2|1|7356|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO DE AUDITORIA|2001-05-16|2002-05-31
3453|1|8|16|2|2|12058|CIUDAD DE MÉXICO|SANOFI AVENTIS MEXICO, S.A. DE C.V.|DIRECTOR CIENTIFICO|2009-09-21|2011-11-30
3454|1|5|2|2|1|7356|CIUDAD DE MÉXICO|RED DE TRANSPORTE DE PASAJEROS DEL D.F.|SECRETARIO TECNICO|1997-02-16|2001-01-31
3455|1|5|1|2|1|7356|CIUDAD DE MÉXICO|AUTOTRANSPORTES URBANOS DE PASAJEROS RUTA 100|GERENTE DE AUDITORIA|1996-02-01|1997-01-31
3459|1|6|2|2|1|5683|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirector de Evaluación de las Condiciones de Salud y el TA|2014-10-01|2016-02-15
3460|1|5|2|3|1|5683|CIUDAD DE MÉXICO|Cámara de Diputados|Asesor de la Comisión de Salud|2010-01-11|2012-08-31
3461|1|4|2|2|1|7356|CIUDAD DE MÉXICO|AUTOTRANSPORTES URBANOS DE PASAJEROS RUTA 100|JEFE DE DEPARTAMENTO DE AUDITORIA|1990-06-01|1995-12-31
3462|1|5|1|2|1|7356|CIUDAD DE MÉXICO|AUTOTRANSPORTES URBANOS DE PASAJEROS RUTA 100|GERENTE DE AUDITORIA|1996-02-01|1997-01-31
3464|1|6|1|1|1|5924|CIUDAD DE MÉXICO|UNAM|Jefe del Departamento de Comités Académicos|2007-05-01|2008-08-16
3465|1|13|2|1|1|5924|CIUDAD DE MÉXICO|SSA|Director General de Calidad y Educación en Salud|2008-11-15|2011-11-15
3466|1|6|1|1|1|5924|CIUDAD DE MÉXICO|UNAM|COORDINADOR DE EVALUACIÓN|2012-01-15|2013-02-01
3468|1|2|43|1|2|11870|CIUDAD DE MÉXICO|SEARS ROEBUCK DE MEXICO S.A. DE C.V.|SERVICIO AL CLIENTE|1995-06-01|1997-06-01
3469|1|3|19|3|3|7589|CIUDAD DE MÉXICO|ASOCIACION MEXICANA DE HOSPITALES A/C|ASISTENTE|2004-01-01|2006-01-01
3470|1|7|2|2|1|7589|CIUDAD DE MÉXICO|ISSSTE|JEFE DEPTO. RECURSOS HUMANOS |2002-01-01|2004-01-01
3474|1|6|2|2|1|7589|CIUDAD DE MÉXICO|SERVICIO POSTAL MEXICANO|COORDINADOR ADMINISTRATIVO DE LA DIRECCION DE RECURSOS HUMANOS |1992-01-01|2002-01-01
3476|1|4|48|2|1|11796|CIUDAD DE MÉXICO|Universidad Nacional Autónoma de México|Académico|2005-12-01|2014-12-01
3478|1|7|2|2|1|11946|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTORA DE CONTABILIDAD|2015-03-01|2016-07-01
3479|1|6|2|2|1|11946|CIUDAD DE MÉXICO|SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|JEFA DE DEPARTAMENTO DE EGRESOS A|2014-01-01|2015-02-28
3480|1|6|2|2|1|11946|CIUDAD DE MÉXICO|SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|JEFA DE DEPARTAMENTO DE CONSOLIDACIÓN Y CIERRE CONTABLE|2012-07-01|2013-12-31
3481|1|5|2|2|1|11946|CIUDAD DE MÉXICO|SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|ANALISTA ESPECIALIZADO EN NORMATIVIDAD CONTABLE PARA LOS PODERES |2011-11-01|2012-06-30
3482|1|2|14|3|2|7421|CIUDAD DE MÉXICO|VINCOUR Y COMPAÑIA|AUXILIAR CONTABLE|2007-06-01|2007-09-30
3484|1|4|2|2|1|11946|CIUDAD DE MÉXICO|SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|ANALISTA ESPECIALIZADO EN NORMATIVIDAD CONTABLE DE FONDOS FEDERALES Y DEUDA PÚBLICA|2008-10-16|2011-10-30
3485|1|3|2|2|1|11946|CIUDAD DE MÉXICO|SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|TÉCNICO SÚPERIOR|2006-10-16|2008-10-15
3486|1|2|14|3|1|7421|CIUDAD DE MÉXICO|INSTITUTO MEXICANO DEL SEGURO SOCIAL|AUXILIAR CONTABLE|2007-02-15|2007-05-30
3487|1|7|13|3|2|11946|CIUDAD DE MÉXICO|PLAN MEDIA MEX SA DE CV|CONSULTOR CONTABLE|2014-08-25|2014-12-30
3488|1|3|14|2|2|11946|CIUDAD DE MÉXICO|RUSSEL BEDFOR DESPACHO JIMENEZ LIZARDI Y CIA, SC|AUXILIAR CONTABLE Y DE AUDITORIA|2003-03-01|2005-09-25
3490|1|2|52|1|1|7421|CIUDAD DE MÉXICO|SERVICIOS DE SALUD|AUXILIAR CONTABLE|1998-01-01|2009-01-01
3491|1|4|52|2|1|7421|CIUDAD DE MÉXICO|SECRETARIA DE SAUD|ENLACE|2010-01-01|2011-01-01
3492|1|5|14|2|1|7421|CIUDAD DE MÉXICO|SECRETARIA DE SAUD|JEFATURA DE PROGRAMACIÓN|2011-01-01|2016-01-01
3494|1|3|2|4|1|7561|CIUDAD DE MÉXICO|DIRECCIÓN GENERAL DE PLANEACIÓN Y DESARROLLO EN SALUD|APOYO ADMINISTRATIVO EN SALUD A-7|2008-03-01|2011-07-16
3496|1|2|1|2|1|7363|MICHOACÁN|Universidad michoacana de san nicolas de hidalgo|ayudante de investigador|2008-01-01|2009-03-01
3497|1|3|2|2|1|7206|CIUDAD DE MÉXICO|COMISIÓN FEDERAL PARA LA PROTECCIÓN CONTRA RIESGOS SANITARIOS|SUBCOORDINACIÓN DE DESARROLLO HUMANO|2011-11-16|2016-07-21
3498|1|4|52|3|1|7363|CIUDAD DE MÉXICO|direccion general de epidemiologa|asesora|2013-09-01|2013-12-31
3499|1|2|10|2|1|7363|CIUDAD DE MÉXICO|instituto nacional de cardiologia|asistente|2009-08-01|2014-03-01
3500|1|3|2|2|1|7206|CIUDAD DE MÉXICO|SERVICIO NACIONAL DE SANIDAD INOCUIDAD Y CALIDAD AGROALIMENTARIA|ANALISTA DE SELECCIÓN E EINGRESO|2009-09-16|2011-11-15
3501|1|2|13|2|2|7206|CIUDAD DE MÉXICO|SELECCIÓN EFECTIVA S.A. DE C.V.|CONSULTOR JUNIOR|2011-04-01|2011-10-30
3502|1|6|2|2|1|7485|CIUDAD DE MÉXICO|PROCURADURIA FEDERAL DE LA DEFENSA DEL TRABAJO |JEFE DE DEPARTAMENTO DE ANALISIS Y DESARROLLO DE PROCESOS DE NÓMINA|2012-02-16|2015-04-15
3503|1|5|2|2|1|7485|CIUDAD DE MÉXICO| SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTARIA|JEFE DE DEPARTAMENTO |2009-02-01|2012-02-15
3504|1|6|2|3|1|7485|CIUDAD DE MÉXICO|CONACULTA|ASESOR |2008-05-16|2008-12-31
3505|1|6|2|3|1|7485|CIUDAD DE MÉXICO|SECRETARÍA DEL TRABAJO Y PREVISIÓN SOCIAL |CONSULTOR|2007-09-01|2008-05-15
3506|1|5|2|2|1|7485|CIUDAD DE MÉXICO|SERVICIO NACIONAL DE SANIDAD. INOCUIDAD Y CALIDAD AGROALIMENTARIA|JEFE DE DEPARTAMENTO |2005-10-16|2007-04-15
3507|1|3|2|1|1|7485|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|APOYO ADMINISTRATIVO A-6|1999-01-16|2005-10-15
3508|1|4|1|3|1|7855|CIUDAD DE MÉXICO|El Colegio de México|Secretaria Técnica de la XIII Reunión de Historiadores de México, Estados Unidos y Canadá|2008-03-01|2010-12-31
3509|1|4|1|2|1|7855|CIUDAD DE MÉXICO|Universidad Nacional Autónoma de México |Jefe de Departamento|2006-08-01|2008-02-29
3510|1|2|1|5|1|7855|CIUDAD DE MÉXICO|Universidad Autónoma Metropolitana |Ayudante de Departamento de Estudios Rurales y Urbanos|2003-02-24|2004-02-23
3513|1|7|52|6|1|5631|CIUDAD DE MÉXICO|Secretaría de Salud|Directora de área|2015-01-16|2016-07-21
3514|1|7|52|3|2|5631|CIUDAD DE MÉXICO|Fundación Mexicana para la Salud|Profesional por honorarios|2013-10-03|2014-12-31
3515|1|13|2|3|1|12058|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ASESOR|2009-05-01|2009-07-31
3516|1|6|52|2|1|5631|CIUDAD DE MÉXICO|Instituto Mexicano del Seguro Social|Supervisor de Proyectos E3|2013-01-03|2013-09-30
3517|1|5|52|3|1|5631|CIUDAD DE MÉXICO|Instituto Mexicano del Seguro Social|Asesora|2012-02-16|2012-12-31
3518|1|2|42|1|2|7126|CIUDAD DE MÉXICO|SERVICIOS EMPRESARIALES S. DE R.L DE C.V. |ASOCIADO|2003-05-16|2004-02-15
3519|1|6|52|2|1|5631|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirectora de Costos|2007-09-16|2012-02-15
3520|1|4|2|3|1|7126|CIUDAD DE MÉXICO|COFEPRIS|HONORARIOS|2005-05-01|2006-09-15
3521|1|5|52|3|1|5631|MORELOS|Instituto Nacional de Salud Pública|Investigador A|2006-07-01|2007-02-15
3522|1|4|2|5|1|7126|CIUDAD DE MÉXICO|COFEPRIS|Enlace de Alto Nivel de Responsabilidad en Servicio al Público|2006-09-16|2013-07-15
3523|1|4|2|3|1|7126|CIUDAD DE MÉXICO|Universidad Autónoma del Estado de México|Becario de la Universidad Autónoma del Estado de México|2013-08-01|2013-12-31
3524|1|6|2|2|1|5639|CIUDAD DE MÉXICO|Instituto Mexicano del Seguro Social|Jefe de Área Médica|1999-08-01|2005-04-30
3525|1|4|2|3|1|7126|CIUDAD DE MÉXICO|Universidad Autónoma de Nuevo León|BECARIO|2014-01-01|2015-11-16
3526|1|9|2|2|1|12058|CIUDAD DE MÉXICO|CENTRO NACIONAL DE VIGILANCIA EPIDEMIOLOGICA/SECRETARIA DE SALUD|DIRECTOR GENERAL|2007-01-01|2009-02-28
3527|1|4|2|2|1|7126|CIUDAD DE MÉXICO|COFEPRIS|Enlace de Alto Nivel de Responsabilidad en Servicio al Público. (ACTUAL)|2015-11-16|2016-07-21
3528|1|7|13|3|2|5639|CIUDAD DE MÉXICO|Proyectos y Equipamiento en Salud|Director General|1991-04-01|1999-07-30
3530|1|6|2|2|1|5639|CIUDAD DE MÉXICO|Secretaría de Salud |Director de Equipamiento|1988-12-01|1991-01-31
3531|1|6|2|2|1|12058|CIUDAD DE MÉXICO|DIRECCION GENERAL DE EPIDEMIOLOGIA, SECRETARIA DE SALUD|DIRECTOR GENERAL ADJUNTO|1997-02-01|2006-12-31
3534|1|7|2|2|1|11635|CIUDAD DE MÉXICO|Centro Nacional de Excelencia Tecnológica en Salud|Subdirectora de Evaluación Económica y Social de Tecnologías para la Salud|2010-10-16|2016-07-21
3535|1|5|2|2|1|11635|CIUDAD DE MÉXICO|Centro Nacional de Excelencia Tecnológica en Salud|Jefe de Departamento de Ingeniería Clínica|2010-02-01|2010-09-27
3536|1|4|2|6|1|11635|CIUDAD DE MÉXICO|Centro Nacional de Excelencia Tecnológica en Salud|Enlace de alta responsabilidad|2007-07-16|2009-12-31
3537|1|3|52|1|2|7595|CIUDAD DE MÉXICO|Hospital Angeles Lindavista|QUIMICO ANALISTA|2012-01-01|2013-01-01
